,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,Width,Time,species
1256,24415.0,7751.0,340728.0,69755.0,64309.0,1694.0,43733.0,9612.0,239294.0,49176.0,89.0,391.0,1
1257,45518.0,21300.0,285098.0,63371.0,54627.0,0.0,72022.0,29367.0,184035.0,40019.0,106.0,309.0,6
1258,20514.0,1647.0,312759.0,64699.0,37263.0,971.0,49020.0,3267.0,288991.0,59967.0,73.0,294.0,6
1259,18871.0,3234.0,323941.0,58735.0,34288.0,0.0,34243.0,5610.0,249516.0,44091.0,92.0,610.0,1
1260,51134.0,35939.0,471852.0,104198.0,101675.0,0.0,67257.0,45235.0,262827.0,55714.0,113.0,274.0,6
1261,33166.0,7005.0,176953.0,37809.0,32778.0,0.0,74940.0,9016.0,163334.0,32905.0,69.0,421.0,6
1262,36767.0,3612.0,448454.0,100004.0,67108.0,1633.0,74775.0,5315.0,387690.0,86008.0,93.0,322.0,6
1263,33208.0,53182.0,579904.0,119526.0,90615.0,54.0,35924.0,58787.0,285484.0,58196.0,133.0,416.0,6
1264,14374.0,3603.0,424274.0,95186.0,61037.0,1018.0,32076.0,5862.0,357327.0,79331.0,86.0,319.0,1
1265,14413.0,2829.0,608254.0,130242.0,78801.0,392.0,37397.0,4292.0,516304.0,109184.0,96.0,438.0,6
1266,15723.0,10117.0,343820.0,59537.0,26967.0,972.0,42340.0,15372.0,280862.0,49177.0,89.0,502.0,6
1267,28780.0,27861.0,786672.0,131548.0,60318.0,3271.0,33790.0,29288.0,406004.0,68909.0,208.0,605.0,6
1268,19255.0,878.0,594968.0,125747.0,72915.0,0.0,40348.0,3499.0,491902.0,104788.0,95.0,531.0,1
1269,31988.0,4174.0,143272.0,33811.0,33818.0,0.0,76166.0,5306.0,133985.0,31230.0,67.0,462.0,1
1270,24169.0,8593.0,378878.0,72441.0,54298.0,1776.0,41855.0,10230.0,298356.0,56475.0,92.0,341.0,6
1271,13749.0,3082.0,493624.0,104243.0,55322.0,374.0,36626.0,5212.0,450940.0,94282.0,74.0,385.0,6
1272,24771.0,10082.0,263856.0,60410.0,59429.0,1367.0,41429.0,13111.0,187775.0,41588.0,88.0,365.0,6
1273,19507.0,1609.0,383468.0,77442.0,42692.0,647.0,53541.0,2595.0,355198.0,72046.0,72.0,480.0,6
1274,28783.0,3887.0,312192.0,59921.0,35219.0,0.0,62896.0,5206.0,275763.0,54042.0,74.0,234.0,6
1275,17620.0,8058.0,243902.0,54661.0,50023.0,1233.0,30419.0,9434.0,195893.0,42776.0,89.0,222.0,6
1276,39109.0,3059.0,213365.0,43619.0,25529.0,0.0,91718.0,3892.0,188183.0,38615.0,71.0,215.0,6
1277,12202.0,2767.0,346510.0,74178.0,41964.0,38.0,35550.0,5512.0,314910.0,66739.0,73.0,204.0,1
1278,16453.0,502.0,486758.0,102708.0,59184.0,62.0,40900.0,3609.0,385599.0,83905.0,129.0,434.0,6
1279,15732.0,14062.0,345975.0,75639.0,59939.0,439.0,38784.0,19413.0,259118.0,57271.0,89.0,230.0,6
1280,6810.0,4768.0,470104.0,99049.0,61766.0,1421.0,20973.0,6825.0,387918.0,81613.0,94.0,254.0,1
1281,13640.0,20983.0,123034.0,36216.0,54439.0,0.0,25148.0,26758.0,106688.0,29748.0,76.0,410.0,6
1282,82365.0,7173.0,447622.0,93023.0,72552.0,0.0,135897.0,11085.0,335235.0,68579.0,148.0,352.0,6
1283,7412.0,4946.0,266127.0,52543.0,28167.0,0.0,20311.0,8085.0,252418.0,49835.0,71.0,307.0,1
1284,7271.0,5011.0,587136.0,129238.0,85740.0,44.0,33354.0,6315.0,471755.0,104529.0,112.0,520.0,6
1285,82262.0,9687.0,877994.0,157810.0,92625.0,0.0,144332.0,11719.0,737465.0,127287.0,94.0,483.0,6
1286,60565.0,102897.0,883041.0,201826.0,164545.0,3576.0,62095.0,137645.0,406423.0,95604.0,209.0,358.0,6
1287,22515.0,4987.0,151552.0,27482.0,19275.0,0.0,48978.0,7894.0,144368.0,25342.0,71.0,589.0,6
1288,86108.0,11427.0,455130.0,94917.0,69837.0,634.0,119773.0,14609.0,334648.0,67207.0,138.0,608.0,6
1289,7710.0,1209.0,167070.0,31360.0,20651.0,1702.0,31753.0,3052.0,151867.0,28812.0,72.0,217.0,1
1290,27159.0,10912.0,439707.0,95653.0,62130.0,173.0,45097.0,13774.0,380674.0,84360.0,117.0,307.0,6
1291,30820.0,1080.0,195444.0,41368.0,19447.0,161.0,66698.0,2920.0,178381.0,37619.0,85.0,608.0,6
1292,5871.0,2323.0,619071.0,111421.0,45234.0,714.0,13858.0,5438.0,472964.0,84325.0,192.0,556.0,6
1293,5796.0,1418.0,368880.0,71758.0,33372.0,1647.0,20408.0,4682.0,298337.0,57615.0,130.0,402.0,6
1294,18086.0,6879.0,571303.0,121899.0,86148.0,1790.0,53456.0,8589.0,480351.0,102033.0,152.0,159.0,6
1295,14945.0,3110.0,221397.0,44766.0,32845.0,470.0,31283.0,7124.0,187893.0,36196.0,88.0,581.0,6
1296,39323.0,6628.0,251732.0,58671.0,63569.0,0.0,76439.0,8744.0,212250.0,48708.0,78.0,483.0,6
1297,14770.0,4004.0,205398.0,41985.0,40398.0,0.0,30759.0,5067.0,173525.0,34301.0,92.0,363.0,6
1298,8766.0,3704.0,139741.0,30853.0,24636.0,726.0,30647.0,4895.0,126520.0,27171.0,71.0,280.0,6
1299,20061.0,3594.0,557210.0,129659.0,86177.0,0.0,38155.0,4524.0,462394.0,106799.0,107.0,233.0,6
1300,24860.0,5118.0,296215.0,64513.0,56959.0,0.0,42352.0,8095.0,263818.0,54548.0,89.0,584.0,1
1301,7877.0,2246.0,206826.0,43134.0,45133.0,0.0,17381.0,5185.0,146185.0,30724.0,89.0,307.0,6
1302,15877.0,2737.0,239802.0,50543.0,46692.0,0.0,33532.0,4806.0,177409.0,35687.0,143.0,281.0,6
1303,21493.0,12045.0,457614.0,92902.0,70611.0,0.0,34988.0,13052.0,314008.0,61809.0,95.0,344.0,1
1304,35232.0,29066.0,169250.0,34872.0,36933.0,963.0,70275.0,41010.0,151776.0,29637.0,85.0,175.0,6
1305,51086.0,51042.0,362683.0,69112.0,47352.0,0.0,87261.0,80950.0,270239.0,50556.0,88.0,345.0,6
1306,16793.0,1567.0,491499.0,107990.0,63675.0,56.0,44857.0,3098.0,455527.0,99545.0,71.0,522.0,6
1307,12130.0,8095.0,264580.0,50041.0,34759.0,0.0,27639.0,11474.0,189398.0,36228.0,89.0,255.0,6
1308,35552.0,17352.0,539743.0,120157.0,129542.0,0.0,51214.0,19861.0,257028.0,54729.0,154.0,351.0,6
1309,19981.0,1557.0,241668.0,43628.0,23410.0,464.0,53720.0,3713.0,194704.0,34620.0,85.0,362.0,6
1310,25413.0,17987.0,202599.0,33274.0,26560.0,374.0,59720.0,28197.0,191975.0,30899.0,71.0,411.0,1
1311,49933.0,8095.0,247971.0,46079.0,30605.0,0.0,87547.0,12681.0,218032.0,41825.0,83.0,462.0,1
1312,28751.0,3469.0,110605.0,22250.0,19039.0,832.0,56177.0,4557.0,104814.0,20595.0,68.0,519.0,1
1313,30075.0,4216.0,269633.0,61983.0,46201.0,0.0,50526.0,5783.0,242444.0,55166.0,76.0,224.0,6
1314,6698.0,3100.0,231818.0,53363.0,55823.0,13.0,20618.0,7069.0,177792.0,39625.0,84.0,612.0,6
1315,14996.0,7080.0,195645.0,44107.0,41702.0,692.0,43731.0,12048.0,167360.0,36339.0,72.0,453.0,6
1316,23485.0,10832.0,216240.0,45377.0,45971.0,1172.0,47280.0,11538.0,174694.0,35544.0,95.0,322.0,1
1317,39301.0,6878.0,215190.0,47458.0,49347.0,669.0,73365.0,7650.0,174844.0,38022.0,86.0,494.0,6
1318,23290.0,3284.0,333353.0,69636.0,50338.0,2041.0,45280.0,7764.0,261738.0,53314.0,102.0,525.0,6
1319,29460.0,20619.0,269058.0,49970.0,37419.0,1026.0,68969.0,28648.0,221065.0,40306.0,105.0,496.0,1
1320,21609.0,2804.0,270337.0,51625.0,37469.0,310.0,67432.0,4946.0,234112.0,43414.0,88.0,543.0,6
1321,21287.0,2496.0,455028.0,87868.0,55919.0,0.0,55524.0,2962.0,442474.0,86011.0,71.0,174.0,6
1322,46933.0,40339.0,644733.0,111347.0,54473.0,0.0,104926.0,57743.0,463795.0,81964.0,148.0,555.0,6
1323,13854.0,3101.0,613808.0,124131.0,86935.0,406.0,26619.0,4027.0,430908.0,87916.0,178.0,232.0,6
1324,13121.0,7261.0,222881.0,52581.0,57309.0,0.0,23632.0,10427.0,194106.0,41549.0,87.0,367.0,6
1325,34164.0,10020.0,131301.0,31544.0,40432.0,0.0,79437.0,14985.0,129617.0,28976.0,68.0,493.0,6
1326,40779.0,3033.0,445168.0,124003.0,63092.0,1297.0,82099.0,4321.0,425297.0,118087.0,72.0,536.0,6
1327,15697.0,28519.0,98014.0,22834.0,24751.0,782.0,36546.0,46417.0,93969.0,21155.0,66.0,373.0,6
1328,18565.0,1426.0,405757.0,84257.0,39549.0,0.0,44990.0,2788.0,383469.0,80868.0,73.0,236.0,6
1329,34687.0,20407.0,176885.0,35302.0,30539.0,0.0,75826.0,29882.0,160045.0,30981.0,74.0,285.0,6
1330,25325.0,5323.0,479008.0,94852.0,58314.0,0.0,69011.0,11109.0,446621.0,89254.0,74.0,305.0,6
1331,13317.0,1802.0,347854.0,59857.0,23639.0,1003.0,35161.0,3079.0,318329.0,54604.0,72.0,566.0,6
1332,49547.0,8110.0,410848.0,75863.0,48047.0,0.0,72260.0,10087.0,293050.0,52503.0,145.0,320.0,1
1333,53845.0,6415.0,236223.0,44223.0,43798.0,0.0,113074.0,9232.0,228194.0,39802.0,71.0,278.0,6
1334,2475.0,2114.0,305515.0,69188.0,44719.0,0.0,19907.0,2570.0,266851.0,60250.0,83.0,166.0,6
1335,15734.0,3371.0,219284.0,39644.0,18963.0,0.0,30185.0,4972.0,194298.0,34255.0,74.0,508.0,6
1336,15561.0,7134.0,131837.0,27843.0,27874.0,133.0,39072.0,9102.0,120086.0,24950.0,75.0,609.0,6
1337,25023.0,4073.0,450420.0,103669.0,76311.0,0.0,41163.0,4118.0,346641.0,79934.0,104.0,422.0,6
1338,12370.0,4670.0,164515.0,37664.0,28348.0,334.0,33801.0,7356.0,148169.0,33553.0,87.0,192.0,6
1339,32889.0,45994.0,450547.0,87392.0,58972.0,0.0,42155.0,68918.0,240207.0,45553.0,112.0,305.0,6
1340,3366.0,3100.0,853803.0,169949.0,92653.0,420.0,14267.0,4416.0,528555.0,104417.0,178.0,573.0,6
1341,12978.0,8268.0,228138.0,50106.0,48231.0,16.0,35634.0,11743.0,182402.0,38044.0,88.0,223.0,6
1342,16910.0,4726.0,523386.0,113388.0,70565.0,555.0,29648.0,5749.0,440210.0,93219.0,95.0,401.0,6
1343,55389.0,5810.0,492199.0,81902.0,62271.0,362.0,112079.0,8173.0,461395.0,75676.0,71.0,469.0,6
1344,87674.0,12463.0,407498.0,76378.0,54551.0,0.0,155010.0,15253.0,311824.0,57911.0,128.0,514.0,6
1345,21178.0,6411.0,113091.0,25506.0,26924.0,1199.0,50655.0,9242.0,106291.0,22903.0,71.0,334.0,1
1346,38080.0,8786.0,129211.0,37122.0,40573.0,0.0,89556.0,12546.0,128128.0,34687.0,67.0,283.0,1
1347,24437.0,29355.0,318066.0,65111.0,47608.0,0.0,60095.0,44993.0,246175.0,50318.0,141.0,392.0,6
1348,5446.0,3240.0,429145.0,96122.0,67565.0,1738.0,16245.0,3993.0,346835.0,79457.0,107.0,298.0,6
1349,30775.0,5318.0,119133.0,28838.0,34240.0,826.0,71042.0,8331.0,109768.0,24890.0,85.0,391.0,6
1350,7914.0,3129.0,402830.0,91938.0,60763.0,1705.0,23878.0,4024.0,308382.0,70350.0,87.0,184.0,6
1351,83149.0,20947.0,492434.0,97507.0,91106.0,0.0,178281.0,29983.0,387498.0,73636.0,90.0,473.0,6
1352,17646.0,47987.0,208802.0,49492.0,55406.0,881.0,31234.0,66235.0,166621.0,37930.0,84.0,301.0,6
1353,13203.0,3266.0,132133.0,28689.0,28880.0,1883.0,42772.0,4631.0,120434.0,25613.0,68.0,572.0,1
1354,9665.0,6458.0,436063.0,77884.0,38810.0,0.0,26585.0,4372.0,320549.0,57991.0,134.0,323.0,6
1355,22049.0,7694.0,215629.0,47352.0,48978.0,1297.0,38170.0,8037.0,174374.0,38060.0,85.0,241.0,1
1356,8130.0,3789.0,315805.0,48368.0,21871.0,502.0,24656.0,5387.0,263805.0,40886.0,84.0,158.0,1
1357,171130.0,19643.0,1051296.0,227023.0,172605.0,0.0,271624.0,25278.0,614370.0,128103.0,114.0,221.0,6
1358,63269.0,3763.0,280668.0,66047.0,60235.0,409.0,125680.0,4357.0,249311.0,58200.0,88.0,482.0,6
1359,22876.0,9934.0,142498.0,34633.0,44048.0,298.0,49322.0,14721.0,124580.0,29165.0,79.0,480.0,6
1360,10549.0,2301.0,174575.0,35288.0,29490.0,126.0,35324.0,6261.0,152004.0,30032.0,88.0,249.0,6
1361,13397.0,5336.0,337887.0,68012.0,43708.0,1029.0,34411.0,9238.0,297770.0,59471.0,74.0,205.0,6
1362,13546.0,4337.0,455804.0,88453.0,49026.0,0.0,36667.0,4035.0,383868.0,73834.0,128.0,345.0,1
1363,16157.0,2729.0,216146.0,34498.0,22440.0,0.0,31671.0,2928.0,202595.0,31603.0,73.0,355.0,1
1364,30730.0,7540.0,177081.0,32110.0,23403.0,228.0,78523.0,12271.0,154208.0,28484.0,71.0,284.0,1
1365,13197.0,5023.0,329085.0,78174.0,54788.0,1172.0,38349.0,7180.0,302799.0,71761.0,75.0,217.0,6
1366,34642.0,6257.0,195122.0,43670.0,45001.0,0.0,74054.0,9177.0,170591.0,37390.0,76.0,547.0,6
1367,47345.0,7397.0,498712.0,108691.0,86770.0,0.0,76786.0,11164.0,386488.0,81323.0,108.0,162.0,6
1368,65315.0,6324.0,272299.0,49476.0,31274.0,0.0,125999.0,10119.0,242595.0,44147.0,103.0,396.0,6
1369,26370.0,16598.0,212457.0,45472.0,47180.0,0.0,47733.0,24961.0,177233.0,37718.0,93.0,230.0,6
1370,15378.0,1521.0,208348.0,36396.0,20308.0,0.0,38252.0,2576.0,194845.0,34440.0,69.0,527.0,1
1371,12442.0,3834.0,342680.0,80092.0,61955.0,0.0,33846.0,5462.0,281224.0,66784.0,95.0,305.0,6
1372,53042.0,7046.0,431811.0,80313.0,48012.0,767.0,95130.0,8306.0,317586.0,59417.0,88.0,551.0,6
1373,10405.0,2948.0,406463.0,81521.0,43938.0,0.0,14669.0,4321.0,355659.0,71801.0,90.0,404.0,6
1374,14113.0,2878.0,325646.0,69635.0,50786.0,117.0,36008.0,4096.0,285623.0,60221.0,88.0,279.0,6
1375,25100.0,2200.0,287326.0,63844.0,44961.0,1126.0,64779.0,4132.0,265249.0,58927.0,85.0,190.0,6
1376,4717.0,5154.0,704674.0,121242.0,55076.0,720.0,15757.0,5938.0,559828.0,96998.0,189.0,246.0,6
1377,38282.0,6749.0,681447.0,151504.0,110880.0,1726.0,61383.0,4824.0,509309.0,113539.0,181.0,276.0,6
1378,35291.0,6798.0,578741.0,137572.0,92185.0,1540.0,85492.0,11238.0,505985.0,119889.0,74.0,230.0,6
1379,58295.0,7643.0,172135.0,40768.0,43924.0,4.0,107359.0,11999.0,163365.0,36989.0,69.0,409.0,1
1380,37056.0,9640.0,297684.0,61272.0,56236.0,587.0,66044.0,12149.0,231503.0,45876.0,87.0,326.0,6
1381,20637.0,2460.0,90620.0,20877.0,18592.0,327.0,44009.0,4693.0,84513.0,18803.0,68.0,205.0,6
1382,20043.0,6074.0,348237.0,78334.0,62248.0,0.0,44981.0,10483.0,277987.0,61836.0,91.0,265.0,6
1383,10829.0,7377.0,276208.0,69708.0,58918.0,38.0,29831.0,11665.0,245224.0,59864.0,91.0,311.0,6
1384,22434.0,3052.0,268929.0,50489.0,39787.0,0.0,69919.0,5317.0,252549.0,46018.0,74.0,285.0,1
1385,38485.0,7808.0,177610.0,42063.0,48860.0,82.0,88163.0,10834.0,158698.0,35918.0,84.0,438.0,1
1386,34957.0,12929.0,349679.0,80560.0,81232.0,0.0,44471.0,17137.0,219330.0,48786.0,96.0,377.0,6
1387,18785.0,10195.0,170734.0,38939.0,41395.0,345.0,41855.0,16051.0,151879.0,32220.0,72.0,252.0,6
1388,37774.0,4995.0,213942.0,35620.0,21575.0,175.0,88147.0,8161.0,204753.0,33581.0,68.0,543.0,6
1389,8644.0,8856.0,141982.0,31835.0,24873.0,567.0,32337.0,14905.0,131493.0,28376.0,69.0,268.0,6
1390,29516.0,3319.0,219992.0,49509.0,46864.0,0.0,56350.0,5373.0,185329.0,40890.0,92.0,271.0,6
1391,11083.0,3149.0,155623.0,34020.0,32186.0,301.0,28149.0,3963.0,148696.0,31021.0,69.0,272.0,1
1392,23687.0,5862.0,203310.0,43194.0,36307.0,814.0,47598.0,9833.0,178159.0,36927.0,75.0,530.0,6
1393,8747.0,0.0,162017.0,34400.0,26683.0,1010.0,32928.0,518.0,150331.0,31893.0,68.0,214.0,6
1394,15463.0,6781.0,172498.0,37654.0,37330.0,0.0,34532.0,11260.0,139528.0,29775.0,81.0,408.0,6
1395,25050.0,8102.0,172732.0,40323.0,42256.0,790.0,53057.0,12150.0,158051.0,35474.0,72.0,189.0,6
1396,23575.0,7387.0,197102.0,44703.0,50583.0,0.0,40115.0,9226.0,158371.0,34521.0,91.0,485.0,6
1397,37238.0,6590.0,219168.0,40149.0,35672.0,1426.0,95262.0,8637.0,211827.0,38021.0,71.0,359.0,6
1398,27561.0,36004.0,189106.0,44144.0,52537.0,876.0,63863.0,51861.0,155749.0,35142.0,84.0,224.0,6
1399,15527.0,4878.0,464117.0,98195.0,56273.0,197.0,31420.0,6827.0,378237.0,79655.0,91.0,311.0,6
1400,77536.0,28800.0,550976.0,130069.0,138576.0,0.0,69542.0,29598.0,234854.0,53262.0,191.0,495.0,1
1401,22034.0,2337.0,449795.0,97786.0,58001.0,362.0,48772.0,3050.0,400199.0,87334.0,94.0,588.0,6
1402,17764.0,4181.0,135809.0,28172.0,25805.0,0.0,42304.0,5290.0,125394.0,25022.0,69.0,530.0,6
1403,10322.0,7149.0,538236.0,112680.0,67582.0,0.0,31158.0,7837.0,399607.0,83948.0,180.0,453.0,6
1404,45133.0,5276.0,286109.0,58985.0,31477.0,0.0,120961.0,8699.0,264175.0,53514.0,86.0,376.0,6
1405,8741.0,1364.0,417146.0,84929.0,53795.0,540.0,21194.0,2518.0,322320.0,67005.0,112.0,230.0,6
1406,21094.0,1663.0,384178.0,74008.0,48099.0,756.0,62495.0,3908.0,377384.0,72847.0,71.0,545.0,6
1407,44339.0,12809.0,339319.0,66772.0,56047.0,0.0,65320.0,19460.0,236084.0,46634.0,89.0,421.0,6
1408,15703.0,19347.0,151698.0,32170.0,30214.0,0.0,43018.0,30957.0,134532.0,27511.0,71.0,332.0,6
1409,36167.0,1165.0,383807.0,94223.0,70159.0,1484.0,81327.0,2577.0,347569.0,84425.0,73.0,211.0,6
1410,37201.0,13947.0,350212.0,81344.0,49508.0,1492.0,82799.0,22131.0,297052.0,70091.0,89.0,316.0,1
1411,14302.0,6554.0,212242.0,47297.0,48744.0,38.0,19479.0,8173.0,163265.0,35258.0,85.0,369.0,6
1412,39689.0,12232.0,254988.0,58666.0,57442.0,0.0,73904.0,14804.0,195714.0,43792.0,87.0,259.0,6
1413,61298.0,7691.0,476093.0,100836.0,92831.0,0.0,112356.0,11772.0,367236.0,77288.0,104.0,250.0,6
1414,23679.0,7498.0,123711.0,30115.0,31334.0,493.0,46688.0,11028.0,111674.0,26009.0,70.0,275.0,6
1415,19319.0,10814.0,188559.0,41622.0,41512.0,1528.0,40615.0,13545.0,164508.0,34861.0,74.0,413.0,6
1416,19255.0,1302.0,190322.0,36381.0,28558.0,0.0,49193.0,4668.0,172703.0,32469.0,75.0,330.0,6
1417,42172.0,4269.0,612782.0,126549.0,69544.0,0.0,79912.0,5776.0,454453.0,95360.0,89.0,311.0,6
1418,10181.0,8097.0,206425.0,45815.0,45121.0,545.0,31583.0,9848.0,170843.0,37482.0,83.0,185.0,6
1419,10342.0,5108.0,134457.0,29359.0,25965.0,117.0,30343.0,7013.0,125432.0,26386.0,70.0,315.0,6
1420,37075.0,3155.0,613550.0,129690.0,89183.0,828.0,81951.0,7571.0,562558.0,119654.0,75.0,184.0,6
1421,0.0,5831.0,186596.0,33274.0,15787.0,44.0,11356.0,8553.0,171768.0,30969.0,73.0,317.0,6
1422,47516.0,5906.0,439736.0,74778.0,55207.0,1073.0,100581.0,7379.0,369113.0,59919.0,88.0,397.0,6
1423,22232.0,6744.0,246011.0,51164.0,47149.0,261.0,44672.0,10040.0,213768.0,43192.0,72.0,190.0,1
1424,29186.0,3082.0,460150.0,105606.0,76158.0,1747.0,58178.0,5929.0,392864.0,90100.0,89.0,606.0,6
1425,71364.0,57884.0,474962.0,99424.0,89845.0,0.0,116376.0,67894.0,332663.0,66446.0,174.0,167.0,6
1426,11244.0,2825.0,372997.0,70095.0,47008.0,1003.0,38290.0,5583.0,355609.0,67532.0,71.0,399.0,6
1427,77031.0,14284.0,1049121.0,195517.0,105698.0,927.0,135694.0,17285.0,554849.0,101488.0,139.0,545.0,6
1428,49653.0,11333.0,765783.0,140520.0,79862.0,669.0,59504.0,9358.0,406689.0,77092.0,209.0,438.0,1
1429,25379.0,6577.0,233872.0,48078.0,35029.0,408.0,55839.0,10115.0,213483.0,45091.0,76.0,451.0,6
1430,35021.0,15249.0,538283.0,94190.0,67127.0,0.0,51194.0,17267.0,229623.0,39009.0,205.0,382.0,1
1431,21909.0,5761.0,242276.0,46353.0,37080.0,0.0,41283.0,5329.0,192587.0,35687.0,89.0,333.0,6
1432,23291.0,3596.0,137807.0,29965.0,31543.0,0.0,47227.0,5204.0,123883.0,25920.0,70.0,297.0,6
1433,33637.0,1404.0,534441.0,122404.0,86260.0,35.0,66479.0,3572.0,466683.0,106155.0,133.0,256.0,6
1434,13301.0,1051.0,353805.0,81908.0,55612.0,904.0,38245.0,4089.0,290415.0,67719.0,84.0,285.0,6
1435,15395.0,6089.0,104841.0,27611.0,32730.0,181.0,44348.0,10848.0,99973.0,24970.0,67.0,173.0,6
1436,21128.0,2394.0,736160.0,157017.0,98646.0,0.0,31533.0,5206.0,485383.0,105459.0,114.0,367.0,6
1437,49244.0,5529.0,362568.0,69471.0,26815.0,132.0,93991.0,6604.0,315904.0,59931.0,93.0,517.0,6
1438,162270.0,27107.0,735744.0,159644.0,168950.0,0.0,188551.0,22140.0,372505.0,77358.0,153.0,183.0,1
1439,9585.0,3062.0,505265.0,96283.0,49416.0,0.0,27335.0,3408.0,431020.0,80398.0,89.0,319.0,6
1440,65417.0,18026.0,268813.0,70855.0,65487.0,0.0,136516.0,26324.0,244296.0,60903.0,90.0,264.0,6
1441,15141.0,12650.0,347139.0,68927.0,28652.0,0.0,48603.0,13684.0,318876.0,63125.0,74.0,256.0,6
1442,13412.0,12841.0,128146.0,24171.0,20011.0,0.0,37108.0,19959.0,116494.0,21730.0,71.0,419.0,6
1443,20278.0,5338.0,135972.0,31779.0,34855.0,1234.0,62381.0,7927.0,119353.0,27464.0,85.0,415.0,6
1444,10094.0,4177.0,316556.0,69515.0,46447.0,0.0,32644.0,6590.0,288677.0,64389.0,72.0,437.0,1
1445,13989.0,4868.0,294787.0,65421.0,48848.0,0.0,29630.0,4645.0,247043.0,53522.0,92.0,482.0,6
1446,22531.0,24307.0,226024.0,48132.0,49107.0,0.0,53716.0,33055.0,189910.0,39049.0,78.0,181.0,6
1447,13106.0,8357.0,217615.0,45424.0,41714.0,581.0,26019.0,12280.0,155891.0,31452.0,145.0,300.0,6
1448,28580.0,8693.0,230529.0,50000.0,52592.0,229.0,48409.0,11626.0,194843.0,41138.0,103.0,202.0,6
1449,20262.0,2274.0,395917.0,81218.0,32758.0,1147.0,61143.0,3175.0,383408.0,79097.0,72.0,580.0,6
1450,22831.0,3769.0,610592.0,126967.0,76326.0,2580.0,23675.0,3677.0,460013.0,97834.0,180.0,391.0,1
1451,88360.0,16529.0,803272.0,164431.0,157292.0,2999.0,135567.0,16454.0,492982.0,97674.0,203.0,159.0,6
1452,63641.0,5978.0,314086.0,59854.0,47376.0,1440.0,149725.0,9333.0,280065.0,51892.0,73.0,484.0,1
1453,13386.0,2288.0,133717.0,28243.0,25581.0,1347.0,43988.0,3446.0,117847.0,23981.0,74.0,340.0,6
1454,40811.0,5015.0,327367.0,67122.0,48483.0,356.0,82764.0,7901.0,289404.0,58058.0,80.0,305.0,6
1455,3054.0,11341.0,400492.0,73183.0,61120.0,266.0,31526.0,6720.0,159318.0,32567.0,147.0,288.0,1
1456,9987.0,845.0,562778.0,121647.0,79731.0,1476.0,29675.0,4910.0,452116.0,97272.0,90.0,613.0,6
1457,380980.0,66234.0,2066773.0,425193.0,303317.0,0.0,505700.0,71148.0,1270830.0,265579.0,209.0,222.0,6
1458,34758.0,5495.0,323177.0,76326.0,54748.0,0.0,84596.0,8139.0,300399.0,70390.0,73.0,520.0,6
1459,34886.0,2434.0,270821.0,51200.0,36873.0,846.0,66977.0,4168.0,219350.0,41095.0,87.0,518.0,6
1460,24374.0,3905.0,255344.0,46004.0,25176.0,1621.0,42736.0,5814.0,204363.0,36190.0,81.0,329.0,6
1461,0.0,2372.0,214041.0,41625.0,22218.0,0.0,10394.0,5866.0,160024.0,31300.0,168.0,259.0,6
1462,44163.0,68837.0,293067.0,63662.0,54604.0,35.0,75884.0,101050.0,224364.0,47275.0,105.0,437.0,6
1463,31720.0,4282.0,530025.0,128987.0,111561.0,235.0,63738.0,3767.0,401146.0,95980.0,140.0,378.0,6
1464,49056.0,9148.0,318072.0,73279.0,67993.0,525.0,92701.0,11578.0,255046.0,57210.0,86.0,166.0,6
1465,91772.0,8144.0,947764.0,174185.0,88863.0,0.0,191825.0,11714.0,783371.0,142095.0,94.0,252.0,6
1466,27048.0,3684.0,302582.0,68260.0,42532.0,1414.0,71414.0,5204.0,277862.0,62897.0,75.0,186.0,6
1467,51296.0,7029.0,598224.0,101482.0,52610.0,0.0,88618.0,10009.0,442424.0,72279.0,141.0,613.0,6
1468,21424.0,86823.0,649314.0,138579.0,116657.0,0.0,32049.0,125989.0,389351.0,82280.0,155.0,258.0,6
1469,17067.0,4110.0,154335.0,29108.0,18718.0,902.0,33177.0,5201.0,135743.0,25207.0,83.0,362.0,1
1470,32715.0,1439.0,256004.0,50157.0,27074.0,1221.0,83264.0,2585.0,242177.0,46663.0,73.0,481.0,6
1471,33469.0,3150.0,431525.0,90199.0,52791.0,0.0,66905.0,4567.0,422675.0,89796.0,71.0,560.0,6
1472,32031.0,28676.0,156212.0,27028.0,30535.0,685.0,74625.0,47069.0,148417.0,25371.0,69.0,390.0,6
1473,26768.0,2207.0,296263.0,73533.0,59099.0,0.0,76980.0,3577.0,265646.0,66735.0,88.0,318.0,6
1474,20198.0,8216.0,151279.0,32352.0,28537.0,679.0,59581.0,12968.0,138740.0,28379.0,71.0,289.0,6
1475,17985.0,3658.0,194651.0,40911.0,36643.0,106.0,46249.0,7058.0,162039.0,32302.0,86.0,334.0,6
1476,21050.0,24950.0,129132.0,30208.0,27352.0,590.0,45671.0,37411.0,118670.0,26437.0,71.0,455.0,6
1477,24172.0,2545.0,343797.0,74890.0,54605.0,0.0,59274.0,4029.0,315541.0,68731.0,71.0,305.0,1
1478,15669.0,4234.0,675848.0,133828.0,71967.0,0.0,40425.0,6909.0,511636.0,102104.0,196.0,477.0,6
1479,24986.0,55339.0,144577.0,31899.0,33792.0,978.0,62045.0,87579.0,130487.0,26964.0,77.0,456.0,6
